Date,Stock_Price,Oil_Price,NASDAQ_Index,Precipitation,New_cases
2017-04-03,42.45000076293945,50.2400016784668,5894.68017578125,3.490666666666667,False
2017-04-04,40.900001525878906,51.029998779296875,5898.60986328125,3.4859999999999998,False
2017-04-05,41.310001373291016,51.150001525878906,5864.47998046875,3.481333333333333,False
2017-04-06,41.720001220703125,51.70000076293945,5878.9501953125,3.4766666666666666,False
2017-04-07,41.810001373291016,52.2400016784668,5877.81005859375,3.472,False
2017-04-10,42.31999969482422,53.08000183105469,5880.93017578125,3.458,False
2017-04-11,43.93000030517578,53.400001525878906,5866.77001953125,3.453333333333333,False
2017-04-12,43.959999084472656,53.11000061035156,5836.16015625,3.4486666666666665,False
2017-04-13,43.349998474121094,53.18000030517578,5805.14990234375,3.444,False
2017-04-17,44.22999954223633,52.650001525878906,5856.7900390625,3.425333333333333,False
2017-04-18,43.810001373291016,52.40999984741211,5849.47021484375,3.4206666666666665,False
2017-04-19,44.400001525878906,50.439998626708984,5863.02978515625,3.416,False
2017-04-20,45.220001220703125,50.27000045776367,5916.77978515625,3.4113333333333333,False
2017-04-21,45.150001525878906,49.619998931884766,5910.52001953125,3.4066666666666667,False
2017-04-24,46.439998626708984,49.22999954223633,5983.81982421875,3.3926666666666665,False
2017-04-25,46.61000061035156,49.560001373291016,6025.490234375,3.388,False
2017-04-26,46.400001525878906,49.619998931884766,6025.22998046875,3.3833333333333333,False
2017-04-27,43.97999954223633,48.970001220703125,6048.93994140625,3.3786666666666667,False
2017-04-28,42.619998931884766,49.33000183105469,6047.60986328125,3.3739999999999997,False
2017-05-01,42.08000183105469,48.84000015258789,6091.60009765625,3.36,False
2017-05-02,43.869998931884766,47.65999984741211,6095.3701171875,3.3506451612903225,False
2017-05-03,43.91999816894531,47.81999969482422,6072.5498046875,3.341290322580645,False
2017-05-04,43.90999984741211,45.52000045776367,6075.33984375,3.331935483870968,False
2017-05-05,44.5099983215332,46.220001220703125,6100.759765625,3.32258064516129,False
2017-05-08,44.939998626708984,46.43000030517578,6102.66015625,3.294516129032258,False
2017-05-09,47.08000183105469,45.880001068115234,6120.58984375,3.2851612903225806,False
2017-05-10,47.29999923706055,47.33000183105469,6129.14013671875,3.2758064516129033,False
2017-05-11,46.540000915527344,47.83000183105469,6115.9599609375,3.2664516129032255,False
2017-05-12,45.83000183105469,47.84000015258789,6121.22998046875,3.257096774193548,False
2017-05-15,46.68000030517578,48.849998474121094,6149.669921875,3.229032258064516,False
2017-05-16,46.939998626708984,48.65999984741211,6169.8701171875,3.2196774193548388,False
2017-05-17,44.91999816894531,49.06999969482422,6011.240234375,3.210322580645161,False
2017-05-18,44.650001525878906,49.349998474121094,6055.1298828125,3.2009677419354836,False
2017-05-19,45.220001220703125,50.33000183105469,6083.7001953125,3.1916129032258063,False
2017-05-22,46.209999084472656,50.72999954223633,6133.6201171875,3.163548387096774,False
2017-05-23,46.65999984741211,51.470001220703125,6138.7099609375,3.1541935483870964,False
2017-05-24,46.77000045776367,51.36000061035156,6163.02001953125,3.144838709677419,False
2017-05-25,48.02000045776367,48.900001525878906,6205.259765625,3.1354838709677417,False
2017-05-26,48.7400016784668,49.79999923706055,6210.18994140625,3.1261290322580644,False
2017-05-30,47.959999084472656,49.65999984741211,6203.18994140625,3.0887096774193545,False
2017-05-31,48.40999984741211,48.31999969482422,6198.52001953125,3.079354838709677,False
2017-06-01,49.04999923706055,48.36000061035156,6246.830078125,3.07,False
2017-06-02,49.52000045776367,47.65999984741211,6305.7998046875,3.061,False
2017-06-05,49.7400016784668,47.400001525878906,6295.68017578125,3.034,False
2017-06-06,49.7400016784668,48.189998626708984,6275.06005859375,3.025,False
2017-06-07,50.86000061035156,45.720001220703125,6297.3798828125,3.016,False
2017-06-08,51.43000030517578,45.63999938964844,6321.759765625,3.0069999999999997,False
2017-06-09,50.27000045776367,45.83000183105469,6207.919921875,2.9979999999999998,False
2017-06-12,49.47999954223633,46.08000183105469,6175.4599609375,2.9709999999999996,False
2017-06-13,49.45000076293945,46.459999084472656,6220.3701171875,2.9619999999999997,False
2017-06-14,49.38999938964844,44.72999954223633,6194.89013671875,2.953,False
2017-06-15,49.11000061035156,44.459999084472656,6165.5,2.944,False
2017-06-16,48.790000915527344,44.7400016784668,6151.759765625,2.9349999999999996,False
2017-06-19,49.65999984741211,44.20000076293945,6239.009765625,2.908,False
2017-06-20,48.029998779296875,43.22999954223633,6188.02978515625,2.899,False
2017-06-21,48.43000030517578,42.529998779296875,6233.9501953125,2.8899999999999997,False
2017-06-22,48.970001220703125,42.7400016784668,6236.68994140625,2.881,False
2017-06-23,48.630001068115234,43.0099983215332,6265.25,2.872,False
2017-06-26,48.779998779296875,43.380001068115234,6247.14990234375,2.8449999999999998,False
2017-06-27,48.5,44.2400016784668,6146.6201171875,2.836,False
2017-06-28,49.25,44.7400016784668,6234.41015625,2.827,False
2017-06-29,49.619998931884766,44.93000030517578,6144.35009765625,2.8179999999999996,False
2017-06-30,50.31999969482422,46.040000915527344,6140.419921875,2.8089999999999997,False
2017-07-03,50.38999938964844,47.06999969482422,6110.06005859375,2.84,False
2017-07-05,51.2599983215332,45.130001068115234,6150.85986328125,2.88,False
2017-07-06,52.04999923706055,45.52000045776367,6089.4599609375,2.9,False
2017-07-07,53.029998779296875,44.22999954223633,6153.080078125,2.92,False
2017-07-10,52.65999984741211,44.400001525878906,6176.39013671875,2.98,False
2017-07-11,51.61000061035156,45.040000915527344,6193.2998046875,3.0,False
2017-07-12,53.79999923706055,45.4900016784668,6261.169921875,3.02,False
2017-07-13,53.810001373291016,46.08000183105469,6274.43994140625,3.04,False
2017-07-14,54.220001220703125,46.540000915527344,6312.47021484375,3.06,False
2017-07-17,53.869998931884766,46.02000045776367,6314.43017578125,3.12,False
2017-07-18,53.150001525878906,46.400001525878906,6344.31005859375,3.1399999999999997,False
2017-07-19,52.61000061035156,47.119998931884766,6385.0400390625,3.1599999999999997,False
2017-07-20,52.34000015258789,46.790000915527344,6390.0,3.1799999999999997,False
2017-07-21,51.90999984741211,45.77000045776367,6387.75,3.1999999999999997,False
2017-07-24,51.279998779296875,46.34000015258789,6410.81005859375,3.26,False
2017-07-25,50.61000061035156,47.88999938964844,6412.169921875,3.28,False
2017-07-26,51.0099983215332,48.75,6422.75,3.3,False
2017-07-27,50.0,49.040000915527344,6382.18994140625,3.32,False
2017-07-28,50.4900016784668,49.709999084472656,6374.68017578125,3.34,False
2017-07-31,50.439998626708984,50.16999816894531,6348.1201171875,3.4,False
2017-08-01,51.060001373291016,49.15999984741211,6362.93994140625,3.42,False
2017-08-02,50.45000076293945,49.59000015258789,6362.64990234375,3.3829032258064515,False
2017-08-03,50.54999923706055,49.029998779296875,6340.33984375,3.345806451612903,False
2017-08-04,50.79999923706055,49.58000183105469,6351.56005859375,3.3087096774193547,False
2017-08-07,50.58000183105469,49.38999938964844,6383.77001953125,3.1974193548387095,False
2017-08-08,50.0,49.16999816894531,6370.4599609375,3.160322580645161,False
2017-08-09,49.400001525878906,49.560001373291016,6352.330078125,3.1232258064516127,False
2017-08-10,48.54999923706055,48.59000015258789,6216.8701171875,3.0861290322580643,False
2017-08-11,48.349998474121094,48.81999969482422,6256.56005859375,3.049032258064516,False
2017-08-14,48.810001373291016,47.59000015258789,6340.22998046875,2.9377419354838707,False
2017-08-15,48.52000045776367,47.54999923706055,6333.009765625,2.9006451612903223,False
2017-08-16,48.40999984741211,46.779998779296875,6345.10986328125,2.863548387096774,False
2017-08-17,46.029998779296875,47.09000015258789,6221.91015625,2.8264516129032256,False
2017-08-18,45.54999923706055,48.5099983215332,6216.52978515625,2.789354838709677,False
2017-08-21,45.709999084472656,47.369998931884766,6213.1298828125,2.678064516129032,False
2017-08-22,45.40999984741211,47.63999938964844,6297.47998046875,2.6409677419354836,False
2017-08-23,43.970001220703125,48.40999984741211,6278.41015625,2.6038709677419356,False
2017-08-24,42.91999816894531,47.43000030517578,6271.330078125,2.566774193548387,False
2017-08-25,45.25,47.869998931884766,6265.64013671875,2.529677419354839,False
2017-08-28,44.95000076293945,46.56999969482422,6283.02001953125,2.4183870967741936,False
2017-08-29,44.560001373291016,46.439998626708984,6301.89013671875,2.381290322580645,False
2017-08-30,44.31999969482422,45.959999084472656,6368.31005859375,2.344193548387097,False
2017-08-31,44.7400016784668,47.22999954223633,6428.66015625,2.3070967741935484,False
2017-09-01,45.310001373291016,47.290000915527344,6435.330078125,2.27,False
2017-09-05,43.91999816894531,48.65999984741211,6375.56982421875,2.314,False
2017-09-06,44.310001373291016,49.15999984741211,6393.31005859375,2.325,False
2017-09-07,43.84000015258789,49.09000015258789,6397.8701171875,2.336,False
2017-09-08,43.599998474121094,47.47999954223633,6360.18994140625,2.347,False
2017-09-11,45.86000061035156,48.06999969482422,6432.259765625,2.38,False
2017-09-12,46.290000915527344,48.22999954223633,6454.27978515625,2.391,False
2017-09-13,47.0,49.29999923706055,6460.18994140625,2.402,False
2017-09-14,46.189998626708984,49.88999938964844,6429.080078125,2.4130000000000003,False
2017-09-15,46.0,49.88999938964844,6448.47021484375,2.424,False
2017-09-18,45.310001373291016,49.90999984741211,6454.64013671875,2.457,False
2017-09-19,44.380001068115234,49.47999954223633,6461.31982421875,2.468,False
2017-09-20,45.41999816894531,50.40999984741211,6456.0400390625,2.479,False
2017-09-21,46.290000915527344,50.54999923706055,6422.68994140625,2.49,False
2017-09-22,47.060001373291016,50.65999984741211,6426.919921875,2.501,False
2017-09-25,47.70000076293945,52.220001220703125,6370.58984375,2.5340000000000003,False
2017-09-26,47.58000183105469,51.880001068115234,6380.16015625,2.545,False
2017-09-27,46.849998474121094,52.13999938964844,6453.259765625,2.556,False
2017-09-28,47.4900016784668,51.560001373291016,6453.4501953125,2.567,False
2017-09-29,47.4900016784668,51.66999816894531,6495.9599609375,2.5780000000000003,False
2017-10-02,47.72999954223633,50.58000183105469,6516.72021484375,2.5683870967741935,False
2017-10-03,50.5099983215332,50.41999816894531,6531.7099609375,2.5367741935483874,False
2017-10-04,50.72999954223633,49.97999954223633,6534.6298828125,2.505161290322581,False
2017-10-05,50.560001373291016,50.790000915527344,6585.35986328125,2.4735483870967743,False
2017-10-06,51.29999923706055,49.290000915527344,6590.18017578125,2.4419354838709677,False
2017-10-09,50.599998474121094,49.58000183105469,6579.72998046875,2.3470967741935485,False
2017-10-10,53.029998779296875,50.91999816894531,6587.25,2.315483870967742,False
2017-10-11,52.83000183105469,51.29999923706055,6603.5498046875,2.2838709677419358,False
2017-10-12,52.650001525878906,50.599998474121094,6591.509765625,2.252258064516129,False
2017-10-13,52.70000076293945,51.45000076293945,6605.7998046875,2.2206451612903226,False
2017-10-16,52.27000045776367,51.869998931884766,6624.0,2.1258064516129034,False
2017-10-17,52.06999969482422,51.880001068115234,6623.66015625,2.094193548387097,False
2017-10-18,52.029998779296875,52.040000915527344,6624.22021484375,2.0625806451612902,False
2017-10-19,51.5099983215332,51.290000915527344,6605.06982421875,2.030967741935484,False
2017-10-20,51.93000030517578,51.470001220703125,6629.0498046875,1.9993548387096776,False
2017-10-23,50.97999954223633,51.900001525878906,6586.830078125,1.9045161290322583,False
2017-10-24,51.95000076293945,52.470001220703125,6598.43017578125,1.8729032258064517,False
2017-10-25,51.02000045776367,52.18000030517578,6563.89013671875,1.8412903225806452,False
2017-10-26,48.61000061035156,52.63999938964844,6556.77001953125,1.8096774193548388,False
2017-10-27,47.560001373291016,53.900001525878906,6701.259765625,1.7780645161290325,False
2017-10-30,47.25,54.150001525878906,6698.9599609375,1.683225806451613,False
2017-10-31,46.81999969482422,54.380001068115234,6727.669921875,1.6516129032258067,False
2017-11-01,47.84000015258789,54.29999923706055,6716.52978515625,1.62,False
2017-11-02,47.36000061035156,54.540000915527344,6714.93994140625,1.6190000000000002,False
2017-11-03,47.45000076293945,55.63999938964844,6764.43994140625,1.618,False
2017-11-06,47.5099983215332,57.349998474121094,6786.43994140625,1.6150000000000002,False
2017-11-07,46.459999084472656,57.20000076293945,6767.77978515625,1.614,False
2017-11-08,46.369998931884766,56.810001373291016,6789.1201171875,1.613,False
2017-11-09,45.77000045776367,57.16999816894531,6750.0498046875,1.612,False
2017-11-10,45.81999969482422,56.7400016784668,6750.93994140625,1.6110000000000002,False
2017-11-13,45.7400016784668,56.7599983215332,6757.60009765625,1.608,False
2017-11-14,45.810001373291016,55.70000076293945,6737.8701171875,1.6070000000000002,False
2017-11-15,47.189998626708984,55.33000183105469,6706.2099609375,1.606,False
2017-11-16,47.68000030517578,55.13999938964844,6793.2900390625,1.605,False
2017-11-17,47.38999938964844,56.54999923706055,6782.7900390625,1.604,False
2017-11-20,47.689998626708984,56.09000015258789,6790.7099609375,1.601,False
2017-11-21,48.650001525878906,56.83000183105469,6862.47998046875,1.6,False
2017-11-22,48.65999984741211,58.02000045776367,6867.35986328125,1.5990000000000002,False
2017-11-24,48.560001373291016,58.95000076293945,6889.16015625,1.597,False
2017-11-27,48.41999816894531,58.11000061035156,6878.52001953125,1.594,False
2017-11-28,49.220001220703125,57.9900016784668,6912.35986328125,1.593,False
2017-11-29,49.25,57.29999923706055,6824.39013671875,1.592,False
2017-11-30,50.4900016784668,57.400001525878906,6873.97021484375,1.5910000000000002,False
2017-12-01,49.0,58.36000061035156,6847.58984375,1.59,False
2017-12-04,49.93000030517578,57.470001220703125,6775.3701171875,1.6151612903225807,False
2017-12-05,49.470001220703125,57.619998931884766,6762.2099609375,1.6235483870967742,False
2017-12-06,49.61000061035156,55.959999084472656,6776.3798828125,1.6319354838709679,False
2017-12-07,50.880001068115234,56.689998626708984,6812.83984375,1.6403225806451613,False
2017-12-08,51.02000045776367,57.36000061035156,6840.080078125,1.6487096774193548,False
2017-12-11,51.29999923706055,57.9900016784668,6875.080078125,1.6738709677419357,False
2017-12-12,50.470001220703125,57.13999938964844,6862.31982421875,1.6822580645161291,False
2017-12-13,50.09000015258789,56.599998474121094,6875.7998046875,1.6906451612903226,False
2017-12-14,50.209999084472656,57.040000915527344,6856.52978515625,1.6990322580645163,False
2017-12-15,51.060001373291016,57.29999923706055,6936.580078125,1.7074193548387098,False
2017-12-18,51.4900016784668,57.15999984741211,6994.759765625,1.7325806451612904,False
2017-12-19,51.439998626708984,57.459999084472656,6963.85009765625,1.7409677419354839,False
2017-12-20,51.91999816894531,58.09000015258789,6960.9599609375,1.7493548387096776,False
2017-12-21,52.790000915527344,58.36000061035156,6965.35986328125,1.757741935483871,False
2017-12-22,52.59000015258789,58.470001220703125,6959.9599609375,1.7661290322580645,False
2017-12-26,52.849998474121094,59.970001220703125,6936.25,1.7996774193548388,False
2017-12-27,52.400001525878906,59.63999938964844,6939.33984375,1.8080645161290323,False
2017-12-28,52.459999084472656,59.84000015258789,6950.16015625,1.8164516129032258,False
2017-12-29,52.029998779296875,60.41999816894531,6903.39013671875,1.8248387096774195,False
2018-01-02,52.9900016784668,60.369998931884766,7006.89990234375,1.8835483870967742,False
2018-01-03,52.34000015258789,61.630001068115234,7065.52978515625,1.9170967741935485,False
2018-01-04,52.66999816894531,62.0099983215332,7077.91015625,1.9506451612903226,False
2018-01-05,52.650001525878906,61.439998626708984,7136.56005859375,1.984193548387097,False
2018-01-08,52.130001068115234,61.72999954223633,7157.39013671875,2.0848387096774195,False
2018-01-09,52.08000183105469,62.959999084472656,7163.580078125,2.118387096774194,False
2018-01-10,53.779998779296875,63.56999969482422,7153.56982421875,2.1519354838709677,False
2018-01-11,56.41999816894531,63.79999923706055,7211.77978515625,2.185483870967742,False
2018-01-12,58.470001220703125,64.30000305175781,7261.06005859375,2.2190322580645163,False
2018-01-16,57.97999954223633,63.72999954223633,7223.68994140625,2.353225806451613,False
2018-01-17,58.15999984741211,63.970001220703125,7298.27978515625,2.386774193548387,False
2018-01-18,58.34000015258789,63.95000076293945,7296.0498046875,2.4203225806451614,False
2018-01-19,58.060001373291016,63.369998931884766,7336.3798828125,2.4538709677419357,False
2018-01-22,58.099998474121094,63.4900016784668,7408.02978515625,2.554516129032258,False
2018-01-23,58.290000915527344,64.47000122070312,7460.2900390625,2.588064516129032,False
2018-01-24,54.790000915527344,65.61000061035156,7415.06005859375,2.6216129032258064,False
2018-01-25,53.04999923706055,65.51000213623047,7411.16015625,2.6551612903225807,False
2018-01-26,53.06999969482422,66.13999938964844,7505.77001953125,2.688709677419355,False
2018-01-29,52.68000030517578,65.55999755859375,7466.509765625,2.7893548387096776,False
2018-01-30,52.59000015258789,64.5,7402.47998046875,2.822903225806452,False
2018-01-31,54.31999969482422,64.7300033569336,7411.47998046875,2.856451612903226,False
2018-02-01,53.880001068115234,65.80000305175781,7385.85986328125,2.89,False
2018-02-02,52.099998474121094,65.44999694824219,7240.9501953125,2.875357142857143,False
2018-02-05,49.7599983215332,64.1500015258789,6967.52978515625,2.8314285714285714,False
2018-02-06,51.18000030517578,63.38999938964844,7115.8798828125,2.8167857142857144,False
2018-02-07,51.400001525878906,61.790000915527344,7051.97998046875,2.802142857142857,False
2018-02-08,48.599998474121094,61.150001525878906,6777.16015625,2.7875,False
2018-02-09,48.36000061035156,59.20000076293945,6874.490234375,2.772857142857143,False
2018-02-12,50.09000015258789,59.290000915527344,6981.9599609375,2.7289285714285714,False
2018-02-13,50.869998931884766,59.189998626708984,7013.509765625,2.7142857142857144,False
2018-02-14,51.06999969482422,60.599998474121094,7143.6201171875,2.699642857142857,False
2018-02-15,51.66999816894531,61.34000015258789,7256.43017578125,2.685,False
2018-02-16,51.58000183105469,61.68000030517578,7239.47021484375,2.670357142857143,False
2018-02-20,51.720001220703125,61.900001525878906,7234.31005859375,2.6117857142857144,False
2018-02-21,52.779998779296875,61.68000030517578,7218.22998046875,2.597142857142857,False
2018-02-22,52.97999954223633,62.77000045776367,7210.08984375,2.5825,False
2018-02-23,53.38999938964844,63.54999923706055,7337.39013671875,2.567857142857143,False
2018-02-26,55.0,63.90999984741211,7421.4599609375,2.5239285714285713,False
2018-02-27,54.2599983215332,63.0099983215332,7330.35009765625,2.5092857142857143,False
2018-02-28,54.25,61.63999938964844,7273.009765625,2.494642857142857,False
2018-03-01,53.47999954223633,60.9900016784668,7180.56005859375,2.48,False
2018-03-02,53.18000030517578,61.25,7257.8701171875,2.4793548387096775,False
2018-03-05,53.189998626708984,62.56999969482422,7330.7099609375,2.47741935483871,False
2018-03-06,53.56999969482422,62.599998474121094,7372.009765625,2.476774193548387,False
2018-03-07,54.11000061035156,61.150001525878906,7396.64990234375,2.4761290322580645,False
2018-03-08,54.790000915527344,60.119998931884766,7427.9501953125,2.475483870967742,False
2018-03-09,56.06999969482422,62.040000915527344,7560.81005859375,2.474838709677419,False
2018-03-12,56.5,61.36000061035156,7588.31982421875,2.4729032258064514,False
2018-03-13,56.22999954223633,60.709999084472656,7511.009765625,2.472258064516129,False
2018-03-14,55.279998779296875,60.959999084472656,7496.81005859375,2.4716129032258065,False
2018-03-15,55.16999816894531,61.189998626708984,7481.740234375,2.4709677419354836,False
2018-03-16,55.400001525878906,62.34000015258789,7481.990234375,2.470322580645161,False
2018-03-19,54.619998931884766,62.060001373291016,7344.240234375,2.4683870967741934,False
2018-03-20,55.31999969482422,63.400001525878906,7364.2998046875,2.467741935483871,False
2018-03-21,54.09000015258789,65.16999816894531,7345.2900390625,2.4670967741935486,False
2018-03-22,52.310001373291016,64.30000305175781,7166.68017578125,2.4664516129032257,False
2018-03-23,51.0099983215332,65.87999725341797,6992.669921875,2.4658064516129032,False
2018-03-26,51.86000061035156,65.55000305175781,7220.5400390625,2.4638709677419355,False
2018-03-27,50.900001525878906,65.25,7008.81005859375,2.463225806451613,False
2018-03-28,50.849998474121094,64.37999725341797,6949.22998046875,2.46258064516129,False
2018-03-29,51.959999084472656,64.94000244140625,7063.4501953125,2.4619354838709677,False
2018-04-02,49.779998779296875,63.0099983215332,6870.1201171875,2.478666666666667,False
2018-04-03,51.470001220703125,63.5099983215332,6941.27978515625,2.497333333333333,False
2018-04-04,52.040000915527344,63.369998931884766,7042.10986328125,2.516,False
2018-04-05,52.13999938964844,63.540000915527344,7076.5498046875,2.534666666666667,False
2018-04-06,50.290000915527344,62.060001373291016,6915.10986328125,2.5533333333333332,False
2018-04-09,49.81999969482422,63.41999816894531,6950.33984375,2.6093333333333333,False
2018-04-10,47.459999084472656,65.51000213623047,7094.2998046875,2.628,False
2018-04-11,45.400001525878906,66.81999969482422,7069.02978515625,2.6466666666666665,False
2018-04-12,46.56999969482422,67.06999969482422,7140.25,2.6653333333333333,False
2018-04-13,45.869998931884766,67.38999938964844,7106.64990234375,2.684,False
2018-04-16,46.400001525878906,66.22000122070312,7156.27978515625,2.74,False
